id,facility_id,medicine_id,order_date,expected_delivery_date,actual_delivery_date,quantity,status
ord_fac_0001_med_isoniazid_0008,fac_0001,med_isoniazid,2026-09-01,2026-09-06,2026-09-07,235.8,delivered
ord_fac_0002_med_amoxicillin_0000,fac_0002,med_amoxicillin,2026-03-17,2026-03-23,2026-03-23,212.3,delivered
ord_fac_0002_med_amoxicillin_0001,fac_0002,med_amoxicillin,2026-04-07,2026-04-14,2026-04-13,169.8,delivered
ord_fac_0002_med_amoxicillin_0002,fac_0002,med_amoxicillin,2026-04-28,2026-05-07,2026-05-07,181.3,delivered
ord_fac_0002_med_amoxicillin_0003,fac_0002,med_amoxicillin,2026-05-19,2026-05-27,2026-05-28,205.0,delivered
ord_fac_0002_med_amoxicillin_0004,fac_0002,med_amoxicillin,2026-06-09,2026-06-14,2026-06-13,229.1,delivered
ord_fac_0002_med_amoxicillin_0005,fac_0002,med_amoxicillin,2026-06-30,2026-07-07,2026-07-07,178.5,delivered
ord_fac_0002_med_amoxicillin_0006,fac_0002,med_amoxicillin,2026-07-21,2026-07-27,2026-07-28,209.5,delivered
ord_fac_0002_med_amoxicillin_0007,fac_0002,med_amoxicillin,2026-08-11,2026-08-16,2026-08-17,166.2,delivered
ord_fac_0002_med_amoxicillin_0008,fac_0002,med_amoxicillin,2026-09-01,2026-09-08,2026-09-08,183.2,delivered
ord_fac_0002_med_paracetamol_0000,fac_0002,med_paracetamol,2026-03-17,2026-03-22,2026-03-22,119.8,delivered
ord_fac_0002_med_paracetamol_0001,fac_0002,med_paracetamol,2026-04-07,2026-04-14,2026-04-14,128.0,delivered
ord_fac_0002_med_paracetamol_0002,fac_0002,med_paracetamol,2026-04-28,2026-05-06,2026-05-06,154.6,delivered
ord_fac_0002_med_paracetamol_0003,fac_0002,med_paracetamol,2026-05-19,2026-05-23,2026-05-22,138.2,delivered
ord_fac_0002_med_paracetamol_0004,fac_0002,med_paracetamol,2026-06-09,2026-06-14,2026-06-14,147.0,delivered
ord_fac_0002_med_paracetamol_0005,fac_0002,med_paracetamol,2026-06-30,2026-07-08,2026-07-08,144.2,delivered
ord_fac_0002_med_paracetamol_0006,fac_0002,med_paracetamol,2026-07-21,2026-07-27,2026-07-27,165.3,delivered
ord_fac_0002_med_paracetamol_0007,fac_0002,med_paracetamol,2026-08-11,2026-08-17,2026-08-19,143.8,delayed
ord_fac_0002_med_paracetamol_0008,fac_0002,med_paracetamol,2026-09-01,2026-09-03,2026-09-04,155.8,delivered
ord_fac_0002_med_oral_rehydration_salts_0000,fac_0002,med_oral_rehydration_salts,2026-03-17,2026-03-24,2026-03-24,165.1,delivered
ord_fac_0002_med_oral_rehydration_salts_0001,fac_0002,med_oral_rehydration_salts,2026-04-07,2026-04-15,2026-04-15,154.2,delivered
ord_fac_0002_med_oral_rehydration_salts_0002,fac_0002,med_oral_rehydration_salts,2026-04-28,2026-05-05,2026-05-09,132.7,delayed
ord_fac_0002_med_oral_rehydration_salts_0003,fac_0002,med_oral_rehydration_salts,2026-05-19,2026-05-24,2026-05-24,138.6,delivered
ord_fac_0002_med_oral_rehydration_salts_0004,fac_0002,med_oral_rehydration_salts,2026-06-09,2026-06-15,2026-06-15,155.3,delivered
ord_fac_0002_med_oral_rehydration_salts_0005,fac_0002,med_oral_rehydration_salts,2026-06-30,2026-07-07,2026-07-07,125.3,delivered
ord_fac_0002_med_oral_rehydration_salts_0006,fac_0002,med_oral_rehydration_salts,2026-07-21,2026-07-30,2026-07-30,120.3,delivered
ord_fac_0002_med_oral_rehydration_salts_0007,fac_0002,med_oral_rehydration_salts,2026-08-11,2026-08-16,2026-08-16,140.2,delivered
ord_fac_0002_med_oral_rehydration_salts_0008,fac_0002,med_oral_rehydration_salts,2026-09-01,2026-09-07,2026-09-08,123.8,delivered
ord_fac_0002_med_insulin_0000,fac_0002,med_insulin,2026-03-17,2026-03-27,2026-04-01,176.6,delayed
ord_fac_0002_med_insulin_0001,fac_0002,med_insulin,2026-04-07,2026-04-17,2026-04-22,157.0,delayed
ord_fac_0002_med_insulin_0002,fac_0002,med_insulin,2026-04-28,2026-05-07,2026-05-15,156.4,delayed
ord_fac_0002_med_insulin_0003,fac_0002,med_insulin,2026-05-19,2026-05-25,2026-06-04,150.5,delayed
ord_fac_0002_med_insulin_0004,fac_0002,med_insulin,2026-06-09,2026-06-19,2026-06-27,197.8,delayed
ord_fac_0002_med_insulin_0005,fac_0002,med_insulin,2026-06-30,2026-07-11,2026-07-18,133.7,delayed
ord_fac_0002_med_insulin_0006,fac_0002,med_insulin,2026-07-21,2026-07-30,2026-08-05,187.9,delayed
ord_fac_0002_med_insulin_0007,fac_0002,med_insulin,2026-08-11,2026-08-21,2026-08-31,142.4,delayed
ord_fac_0002_med_insulin_0008,fac_0002,med_insulin,2026-09-01,2026-09-10,,138.4,in_transit
ord_fac_0002_med_salbutamol_0000,fac_0002,med_salbutamol,2026-03-17,2026-03-23,2026-03-24,165.3,delivered
ord_fac_0002_med_salbutamol_0001,fac_0002,med_salbutamol,2026-04-07,2026-04-13,2026-04-13,191.0,delivered
ord_fac_0002_med_salbutamol_0002,fac_0002,med_salbutamol,2026-04-28,2026-05-05,2026-05-06,133.8,delivered
ord_fac_0002_med_salbutamol_0003,fac_0002,med_salbutamol,2026-05-19,2026-05-23,2026-05-24,148.1,delivered
ord_fac_0002_med_salbutamol_0004,fac_0002,med_salbutamol,2026-06-09,2026-06-20,2026-06-20,165.3,delivered
ord_fac_0002_med_salbutamol_0005,fac_0002,med_salbutamol,2026-06-30,2026-07-10,2026-07-10,134.1,delivered
ord_fac_0002_med_salbutamol_0006,fac_0002,med_salbutamol,2026-07-21,2026-07-28,2026-07-28,143.3,delivered
ord_fac_0002_med_salbutamol_0007,fac_0002,med_salbutamol,2026-08-11,2026-08-21,2026-08-21,170.7,delivered
ord_fac_0002_med_salbutamol_0008,fac_0002,med_salbutamol,2026-09-01,2026-09-08,2026-09-08,189.3,delivered
ord_fac_0002_med_ciprofloxacin_0000,fac_0002,med_ciprofloxacin,2026-03-17,2026-03-21,2026-03-21,91.1,delivered
ord_fac_0002_med_ciprofloxacin_0001,fac_0002,med_ciprofloxacin,2026-04-07,2026-04-14,2026-04-19,88.4,delayed
ord_fac_0002_med_ciprofloxacin_0002,fac_0002,med_ciprofloxacin,2026-04-28,2026-05-05,2026-05-05,80.5,delivered
ord_fac_0002_med_ciprofloxacin_0003,fac_0002,med_ciprofloxacin,2026-05-19,2026-05-27,2026-05-26,81.5,delivered
ord_fac_0002_med_ciprofloxacin_0004,fac_0002,med_ciprofloxacin,2026-06-09,2026-06-16,2026-06-15,91.5,delivered
ord_fac_0002_med_ciprofloxacin_0005,fac_0002,med_ciprofloxacin,2026-06-30,2026-07-05,2026-07-05,102.9,delivered
ord_fac_0002_med_ciprofloxacin_0006,fac_0002,med_ciprofloxacin,2026-07-21,2026-07-31,2026-07-31,92.4,delivered
ord_fac_0002_med_ciprofloxacin_0007,fac_0002,med_ciprofloxacin,2026-08-11,2026-08-19,2026-08-19,92.8,delivered
ord_fac_0002_med_ciprofloxacin_0008,fac_0002,med_ciprofloxacin,2026-09-01,2026-09-06,2026-09-07,91.9,delivered
ord_fac_0002_med_diazepam_0000,fac_0002,med_diazepam,2026-03-17,2026-03-25,2026-03-26,182.3,delivered
ord_fac_0002_med_diazepam_0001,fac_0002,med_diazepam,2026-04-07,2026-04-14,2026-04-14,185.7,delivered
ord_fac_0002_med_diazepam_0002,fac_0002,med_diazepam,2026-04-28,2026-05-07,2026-05-07,190.6,delivered
ord_fac_0002_med_diazepam_0003,fac_0002,med_diazepam,2026-05-19,2026-05-23,2026-05-23,168.4,delivered
ord_fac_0002_med_diazepam_0004,fac_0002,med_diazepam,2026-06-09,2026-06-16,2026-06-15,154.2,delivered
ord_fac_0002_med_diazepam_0005,fac_0002,med_diazepam,2026-06-30,2026-07-09,2026-07-09,153.6,delivered
ord_fac_0002_med_diazepam_0006,fac_0002,med_diazepam,2026-07-21,2026-07-29,2026-07-29,170.7,delivered
ord_fac_0002_med_diazepam_0007,fac_0002,med_diazepam,2026-08-11,2026-08-18,2026-08-18,206.4,delivered
ord_fac_0002_med_diazepam_0008,fac_0002,med_diazepam,2026-09-01,2026-09-06,2026-09-06,185.2,delivered
ord_fac_0002_med_folic_acid_0000,fac_0002,med_folic_acid,2026-03-17,2026-03-24,2026-03-24,191.1,delivered
ord_fac_0002_med_folic_acid_0001,fac_0002,med_folic_acid,2026-04-07,2026-04-14,2026-04-14,151.4,delivered
ord_fac_0002_med_folic_acid_0002,fac_0002,med_folic_acid,2026-04-28,2026-05-06,2026-05-06,156.7,delivered
ord_fac_0002_med_folic_acid_0003,fac_0002,med_folic_acid,2026-05-19,2026-05-28,2026-05-28,200.1,delivered
ord_fac_0002_med_folic_acid_0004,fac_0002,med_folic_acid,2026-06-09,2026-06-17,2026-06-23,188.8,delayed
ord_fac_0002_med_folic_acid_0005,fac_0002,med_folic_acid,2026-06-30,2026-07-07,2026-07-12,143.8,delayed
ord_fac_0002_med_folic_acid_0006,fac_0002,med_folic_acid,2026-07-21,2026-07-28,2026-07-29,171.7,delivered
ord_fac_0002_med_folic_acid_0007,fac_0002,med_folic_acid,2026-08-11,2026-08-16,2026-08-16,189.7,delivered
ord_fac_0002_med_folic_acid_0008,fac_0002,med_folic_acid,2026-09-01,2026-09-08,2026-09-08,187.7,delivered
ord_fac_0002_med_artesunate_0000,fac_0002,med_artesunate,2026-03-17,2026-03-19,2026-03-20,177.5,delivered
ord_fac_0002_med_artesunate_0001,fac_0002,med_artesunate,2026-04-07,2026-04-16,2026-04-16,150.5,delivered
ord_fac_0002_med_artesunate_0002,fac_0002,med_artesunate,2026-04-28,2026-05-04,2026-05-11,184.0,delayed
ord_fac_0002_med_artesunate_0003,fac_0002,med_artesunate,2026-05-19,2026-05-25,2026-05-25,189.2,delivered
ord_fac_0002_med_artesunate_0004,fac_0002,med_artesunate,2026-06-09,2026-06-15,2026-06-23,200.9,delayed
ord_fac_0002_med_artesunate_0005,fac_0002,med_artesunate,2026-06-30,2026-07-04,2026-07-04,170.9,delivered
ord_fac_0002_med_artesunate_0006,fac_0002,med_artesunate,2026-07-21,2026-07-28,2026-07-28,182.5,delivered
ord_fac_0002_med_artesunate_0007,fac_0002,med_artesunate,2026-08-11,2026-08-18,2026-08-19,216.2,delivered
ord_fac_0002_med_artesunate_0008,fac_0002,med_artesunate,2026-09-01,2026-09-09,,154.2,in_transit
ord_fac_0002_med_oxytocin_0000,fac_0002,med_oxytocin,2026-03-17,2026-03-24,2026-03-24,198.6,delivered
ord_fac_0002_med_oxytocin_0001,fac_0002,med_oxytocin,2026-04-07,2026-04-12,2026-04-12,167.4,delivered
ord_fac_0002_med_oxytocin_0002,fac_0002,med_oxytocin,2026-04-28,2026-05-03,2026-05-03,207.9,delivered
ord_fac_0002_med_oxytocin_0003,fac_0002,med_oxytocin,2026-05-19,2026-05-27,2026-05-27,203.6,delivered
ord_fac_0002_med_oxytocin_0004,fac_0002,med_oxytocin,2026-06-09,2026-06-17,2026-06-18,176.6,delivered
ord_fac_0002_med_oxytocin_0005,fac_0002,med_oxytocin,2026-06-30,2026-07-05,2026-07-05,174.1,delivered
ord_fac_0002_med_oxytocin_0006,fac_0002,med_oxytocin,2026-07-21,2026-07-30,2026-07-30,165.0,delivered
ord_fac_0002_med_oxytocin_0007,fac_0002,med_oxytocin,2026-08-11,2026-08-14,2026-08-14,152.5,delivered
ord_fac_0002_med_oxytocin_0008,fac_0002,med_oxytocin,2026-09-01,2026-09-08,2026-09-09,174.8,delivered
ord_fac_0002_med_ringer_s_lactate_0000,fac_0002,med_ringer_s_lactate,2026-03-17,2026-03-26,2026-04-03,144.9,delayed
ord_fac_0002_med_ringer_s_lactate_0001,fac_0002,med_ringer_s_lactate,2026-04-07,2026-04-10,2026-04-10,164.7,delivered
ord_fac_0002_med_ringer_s_lactate_0002,fac_0002,med_ringer_s_lactate,2026-04-28,2026-05-08,2026-05-08,151.5,delivered
ord_fac_0002_med_ringer_s_lactate_0003,fac_0002,med_ringer_s_lactate,2026-05-19,2026-05-26,2026-05-26,167.2,delivered
ord_fac_0002_med_ringer_s_lactate_0004,fac_0002,med_ringer_s_lactate,2026-06-09,2026-06-20,2026-06-20,136.6,delivered
ord_fac_0002_med_ringer_s_lactate_0005,fac_0002,med_ringer_s_lactate,2026-06-30,2026-07-08,2026-07-08,140.2,delivered
ord_fac_0002_med_ringer_s_lactate_0006,fac_0002,med_ringer_s_lactate,2026-07-21,2026-07-29,2026-08-05,145.1,delayed
ord_fac_0002_med_ringer_s_lactate_0007,fac_0002,med_ringer_s_lactate,2026-08-11,2026-08-20,2026-08-20,127.1,delivered
ord_fac_0002_med_ringer_s_lactate_0008,fac_0002,med_ringer_s_lactate,2026-09-01,2026-09-06,2026-09-07,160.9,delivered
ord_fac_0002_med_isoniazid_0000,fac_0002,med_isoniazid,2026-03-17,2026-03-22,2026-03-22,186.9,delivered
ord_fac_0002_med_isoniazid_0001,fac_0002,med_isoniazid,2026-04-07,2026-04-16,2026-04-15,189.3,delivered
ord_fac_0002_med_isoniazid_0002,fac_0002,med_isoniazid,2026-04-28,2026-05-05,2026-05-05,229.3,delivered
ord_fac_0002_med_isoniazid_0003,fac_0002,med_isoniazid,2026-05-19,2026-05-24,2026-06-03,228.4,delayed
ord_fac_0002_med_isoniazid_0004,fac_0002,med_isoniazid,2026-06-09,2026-06-12,2026-06-12,159.6,delivered
ord_fac_0002_med_isoniazid_0005,fac_0002,med_isoniazid,2026-06-30,2026-07-07,2026-07-11,217.4,delayed
ord_fac_0002_med_isoniazid_0006,fac_0002,med_isoniazid,2026-07-21,2026-07-28,2026-07-28,228.9,delivered
ord_fac_0002_med_isoniazid_0007,fac_0002,med_isoniazid,2026-08-11,2026-08-18,2026-08-24,160.6,delayed
ord_fac_0002_med_isoniazid_0008,fac_0002,med_isoniazid,2026-09-01,2026-09-12,2026-09-12,217.5,delivered
ord_fac_0003_med_amoxicillin_0000,fac_0003,med_amoxicillin,2026-03-17,2026-03-22,2026-03-22,825.8,delivered
ord_fac_0003_med_amoxicillin_0001,fac_0003,med_amoxicillin,2026-04-07,2026-04-18,2026-04-18,982.0,delivered
ord_fac_0003_med_amoxicillin_0002,fac_0003,med_amoxicillin,2026-04-28,2026-05-04,2026-05-04,799.2,delivered
ord_fac_0003_med_amoxicillin_0003,fac_0003,med_amoxicillin,2026-05-19,2026-05-23,2026-05-23,758.8,delivered
ord_fac_0003_med_amoxicillin_0004,fac_0003,med_amoxicillin,2026-06-09,2026-06-18,2026-06-18,782.9,delivered
ord_fac_0003_med_amoxicillin_0005,fac_0003,med_amoxicillin,2026-06-30,2026-07-06,2026-07-07,789.3,delivered
ord_fac_0003_med_amoxicillin_0006,fac_0003,med_amoxicillin,2026-07-21,2026-07-29,2026-07-28,714.8,delivered
ord_fac_0003_med_amoxicillin_0007,fac_0003,med_amoxicillin,2026-08-11,2026-08-15,2026-08-15,975.6,delivered
ord_fac_0003_med_amoxicillin_0008,fac_0003,med_amoxicillin,2026-09-01,2026-09-09,2026-09-09,980.1,delivered
ord_fac_0003_med_paracetamol_0000,fac_0003,med_paracetamol,2026-03-17,2026-03-24,2026-03-24,831.3,delivered
ord_fac_0003_med_paracetamol_0001,fac_0003,med_paracetamol,2026-04-07,2026-04-11,2026-04-11,873.1,delivered
ord_fac_0003_med_paracetamol_0002,fac_0003,med_paracetamol,2026-04-28,2026-05-06,2026-05-06,940.7,delivered
ord_fac_0003_med_paracetamol_0003,fac_0003,med_paracetamol,2026-05-19,2026-05-25,2026-05-25,1166.5,delivered
ord_fac_0003_med_paracetamol_0004,fac_0003,med_paracetamol,2026-06-09,2026-06-16,2026-06-16,817.6,delivered
ord_fac_0003_med_paracetamol_0005,fac_0003,med_paracetamol,2026-06-30,2026-07-09,2026-07-09,1111.4,delivered
ord_fac_0003_med_paracetamol_0006,fac_0003,med_paracetamol,2026-07-21,2026-07-27,2026-07-27,929.3,delivered
ord_fac_0003_med_paracetamol_0007,fac_0003,med_paracetamol,2026-08-11,2026-08-19,2026-08-22,1160.5,delayed
ord_fac_0003_med_paracetamol_0008,fac_0003,med_paracetamol,2026-09-01,2026-09-07,2026-09-07,1124.4,delivered
ord_fac_0003_med_oral_rehydration_salts_0000,fac_0003,med_oral_rehydration_salts,2026-03-17,2026-03-22,2026-03-22,620.9,delivered
ord_fac_0003_med_oral_rehydration_salts_0001,fac_0003,med_oral_rehydration_salts,2026-04-07,2026-04-17,2026-04-17,776.3,delivered
ord_fac_0003_med_oral_rehydration_salts_0002,fac_0003,med_oral_rehydration_salts,2026-04-28,2026-05-04,2026-05-04,713.8,delivered
ord_fac_0003_med_oral_rehydration_salts_0003,fac_0003,med_oral_rehydration_salts,2026-05-19,2026-05-27,2026-06-05,786.3,delayed
ord_fac_0003_med_oral_rehydration_salts_0004,fac_0003,med_oral_rehydration_salts,2026-06-09,2026-06-15,2026-06-15,626.7,delivered
ord_fac_0003_med_oral_rehydration_salts_0005,fac_0003,med_oral_rehydration_salts,2026-06-30,2026-07-09,2026-07-09,561.0,delivered
ord_fac_0003_med_oral_rehydration_salts_0006,fac_0003,med_oral_rehydration_salts,2026-07-21,2026-07-28,2026-07-28,540.8,delivered
ord_fac_0003_med_oral_rehydration_salts_0007,fac_0003,med_oral_rehydration_salts,2026-08-11,2026-08-18,2026-08-22,574.4,delayed
ord_fac_0003_med_oral_rehydration_salts_0008,fac_0003,med_oral_rehydration_salts,2026-09-01,2026-09-07,2026-09-08,778.4,delivered
ord_fac_0003_med_insulin_0000,fac_0003,med_insulin,2026-03-17,2026-03-22,2026-03-22,1191.8,delivered
ord_fac_0003_med_insulin_0001,fac_0003,med_insulin,2026-04-07,2026-04-14,2026-04-14,1037.7,delivered
ord_fac_0003_med_insulin_0002,fac_0003,med_insulin,2026-04-28,2026-05-06,2026-05-05,1136.7,delivered
ord_fac_0003_med_insulin_0003,fac_0003,med_insulin,2026-05-19,2026-05-24,2026-05-23,989.8,delivered
ord_fac_0003_med_insulin_0004,fac_0003,med_insulin,2026-06-09,2026-06-17,2026-06-25,957.8,delayed
ord_fac_0003_med_insulin_0005,fac_0003,med_insulin,2026-06-30,2026-07-08,2026-07-13,959.5,delayed
ord_fac_0003_med_insulin_0006,fac_0003,med_insulin,2026-07-21,2026-07-29,2026-07-28,1040.5,delivered
ord_fac_0003_med_insulin_0007,fac_0003,med_insulin,2026-08-11,2026-08-19,2026-08-19,1114.9,delivered
ord_fac_0003_med_insulin_0008,fac_0003,med_insulin,2026-09-01,2026-09-06,2026-09-06,1032.1,delivered
ord_fac_0003_med_salbutamol_0000,fac_0003,med_salbutamol,2026-03-17,2026-03-23,2026-03-23,610.0,delivered
ord_fac_0003_med_salbutamol_0001,fac_0003,med_salbutamol,2026-04-07,2026-04-12,2026-04-11,604.8,delivered
ord_fac_0003_med_salbutamol_0002,fac_0003,med_salbutamol,2026-04-28,2026-05-06,2026-05-06,511.1,delivered
ord_fac_0003_med_salbutamol_0003,fac_0003,med_salbutamol,2026-05-19,2026-05-24,2026-05-23,507.8,delivered
ord_fac_0003_med_salbutamol_0004,fac_0003,med_salbutamol,2026-06-09,2026-06-14,2026-06-14,519.1,delivered
ord_fac_0003_med_salbutamol_0005,fac_0003,med_salbutamol,2026-06-30,2026-07-08,2026-07-08,511.5,delivered
ord_fac_0003_med_salbutamol_0006,fac_0003,med_salbutamol,2026-07-21,2026-07-28,2026-07-28,572.8,delivered
ord_fac_0003_med_salbutamol_0007,fac_0003,med_salbutamol,2026-08-11,2026-08-18,2026-08-18,566.8,delivered
ord_fac_0003_med_salbutamol_0008,fac_0003,med_salbutamol,2026-09-01,2026-09-07,,680.6,in_transit
ord_fac_0003_med_ciprofloxacin_0000,fac_0003,med_ciprofloxacin,2026-03-17,2026-03-20,2026-03-19,548.6,delivered
ord_fac_0003_med_ciprofloxacin_0001,fac_0003,med_ciprofloxacin,2026-04-07,2026-04-15,2026-04-15,630.4,delivered
ord_fac_0003_med_ciprofloxacin_0002,fac_0003,med_ciprofloxacin,2026-04-28,2026-05-03,2026-05-03,589.4,delivered
ord_fac_0003_med_ciprofloxacin_0003,fac_0003,med_ciprofloxacin,2026-05-19,2026-05-26,2026-05-27,640.3,delivered
ord_fac_0003_med_ciprofloxacin_0004,fac_0003,med_ciprofloxacin,2026-06-09,2026-06-15,2026-06-14,521.5,delivered
ord_fac_0003_med_ciprofloxacin_0005,fac_0003,med_ciprofloxacin,2026-06-30,2026-07-07,2026-07-15,599.7,delayed
ord_fac_0003_med_ciprofloxacin_0006,fac_0003,med_ciprofloxacin,2026-07-21,2026-07-28,2026-07-28,443.7,delivered
ord_fac_0003_med_ciprofloxacin_0007,fac_0003,med_ciprofloxacin,2026-08-11,2026-08-16,2026-08-16,467.1,delivered
ord_fac_0003_med_ciprofloxacin_0008,fac_0003,med_ciprofloxacin,2026-09-01,2026-09-10,2026-09-09,529.4,delivered
ord_fac_0003_med_diazepam_0000,fac_0003,med_diazepam,2026-03-17,2026-03-23,2026-03-23,831.2,delivered
ord_fac_0003_med_diazepam_0001,fac_0003,med_diazepam,2026-04-07,2026-04-11,2026-04-11,1104.3,delivered
ord_fac_0003_med_diazepam_0002,fac_0003,med_diazepam,2026-04-28,2026-05-05,2026-05-06,1240.2,delivered
ord_fac_0003_med_diazepam_0003,fac_0003,med_diazepam,2026-05-19,2026-05-23,2026-05-23,1040.9,delivered
ord_fac_0003_med_diazepam_0004,fac_0003,med_diazepam,2026-06-09,2026-06-11,2026-06-11,954.7,delivered
ord_fac_0003_med_diazepam_0005,fac_0003,med_diazepam,2026-06-30,2026-07-11,2026-07-12,1010.4,delivered
ord_fac_0003_med_diazepam_0006,fac_0003,med_diazepam,2026-07-21,2026-07-26,2026-07-25,930.7,delivered
ord_fac_0003_med_diazepam_0007,fac_0003,med_diazepam,2026-08-11,2026-08-19,2026-08-19,1123.9,delivered
ord_fac_0003_med_diazepam_0008,fac_0003,med_diazepam,2026-09-01,2026-09-06,2026-09-05,1126.1,delivered
ord_fac_0003_med_folic_acid_0000,fac_0003,med_folic_acid,2026-03-17,2026-03-18,2026-03-26,1064.3,delayed
ord_fac_0003_med_folic_acid_0001,fac_0003,med_folic_acid,2026-04-07,2026-04-14,2026-04-14,1046.6,delivered
ord_fac_0003_med_folic_acid_0002,fac_0003,med_folic_acid,2026-04-28,2026-05-04,2026-05-09,1052.9,delayed
ord_fac_0003_med_folic_acid_0003,fac_0003,med_folic_acid,2026-05-19,2026-05-26,2026-05-25,844.6,delivered
ord_fac_0003_med_folic_acid_0004,fac_0003,med_folic_acid,2026-06-09,2026-06-17,2026-06-17,843.4,delivered
ord_fac_0003_med_folic_acid_0005,fac_0003,med_folic_acid,2026-06-30,2026-07-06,2026-07-06,1161.4,delivered
ord_fac_0003_med_folic_acid_0006,fac_0003,med_folic_acid,2026-07-21,2026-07-26,2026-07-26,1171.6,delivered
ord_fac_0003_med_folic_acid_0007,fac_0003,med_folic_acid,2026-08-11,2026-08-18,2026-08-19,950.7,delivered
ord_fac_0003_med_folic_acid_0008,fac_0003,med_folic_acid,2026-09-01,2026-09-07,2026-09-08,1048.1,delivered
ord_fac_0003_med_artesunate_0000,fac_0003,med_artesunate,2026-03-17,2026-03-22,2026-03-22,730.8,delivered
ord_fac_0003_med_artesunate_0001,fac_0003,med_artesunate,2026-04-07,2026-04-12,2026-04-13,787.7,delivered
ord_fac_0003_med_artesunate_0002,fac_0003,med_artesunate,2026-04-28,2026-05-04,2026-05-04,588.3,delivered
ord_fac_0003_med_artesunate_0003,fac_0003,med_artesunate,2026-05-19,2026-05-27,2026-05-26,868.7,delivered
ord_fac_0003_med_artesunate_0004,fac_0003,med_artesunate,2026-06-09,2026-06-15,2026-06-25,756.0,delayed
ord_fac_0003_med_artesunate_0005,fac_0003,med_artesunate,2026-06-30,2026-07-09,2026-07-09,704.6,delivered
ord_fac_0003_med_artesunate_0006,fac_0003,med_artesunate,2026-07-21,2026-07-28,2026-07-28,828.4,delivered
ord_fac_0003_med_artesunate_0007,fac_0003,med_artesunate,2026-08-11,2026-08-22,2026-08-26,604.7,delayed
ord_fac_0003_med_artesunate_0008,fac_0003,med_artesunate,2026-09-01,2026-09-11,,731.0,in_transit
ord_fac_0003_med_oxytocin_0000,fac_0003,med_oxytocin,2026-03-17,2026-03-27,2026-03-27,927.6,delivered
ord_fac_0003_med_oxytocin_0001,fac_0003,med_oxytocin,2026-04-07,2026-04-12,2026-04-12,958.2,delivered
ord_fac_0003_med_oxytocin_0002,fac_0003,med_oxytocin,2026-04-28,2026-05-03,2026-05-03,809.0,delivered
ord_fac_0003_med_oxytocin_0003,fac_0003,med_oxytocin,2026-05-19,2026-05-28,2026-05-28,923.5,delivered
ord_fac_0003_med_oxytocin_0004,fac_0003,med_oxytocin,2026-06-09,2026-06-18,2026-06-19,830.4,delivered
ord_fac_0003_med_oxytocin_0005,fac_0003,med_oxytocin,2026-06-30,2026-07-07,2026-07-08,651.7,delivered
ord_fac_0003_med_oxytocin_0006,fac_0003,med_oxytocin,2026-07-21,2026-07-27,2026-07-27,923.6,delivered
